User_Id,Predicted_Final_Reputation
User_01,0.5065937058894308
User_02,0.5065937058883327
User_03,0.5065937058886222
User_04,0.5065937058885721
User_05,0.5065937058886734
User_06,0.506593705888603
User_07,0.5065937058889516
User_08,0.5065937058883803
User_09,0.5065937058887784
User_10,0.5065937058891072
User_100,0.5065937058888061
User_11,0.5065937058890755
User_12,0.5065937058891268
User_13,0.5065937058893091
User_14,0.5065937058885767
User_15,0.5065937058885975
User_16,0.5065937058886006
User_17,0.5065937058884771
User_18,0.5065937058885503
User_19,0.5065937058891232
User_20,0.5065937058895387
User_21,0.5065937058890984
User_22,0.5065937058892906
User_23,0.5065937058895384
User_24,0.5065937058888028
User_25,0.5065937058884777
User_26,0.5065937058896428
User_27,0.5065937058888601
User_28,0.5065937058884636
User_29,0.5065937058886014
User_30,0.5065937058887386
User_31,0.5065937058884153
User_32,0.5065937058889984
User_33,0.5065937058887132
User_34,0.5065937058890253
User_35,0.5065937058883903
User_36,0.5065937058887067
User_37,0.506593705888853
User_38,0.5065937058888114
User_39,0.5065937058889601
User_40,0.5065937058885729
User_41,0.5065937058887671
User_42,0.506593705888785
User_43,0.506593705888593
User_44,0.5065937058888145
User_45,0.5065937058886091
User_46,0.5065937058894332
User_47,0.5065937058886361
User_48,0.5065937058884749
User_49,0.5065937058885621
User_50,0.5065937058885636
User_51,0.5065937058887826
User_52,0.5065937058891365
User_53,0.5065937058883911
User_54,0.5065937058885699
User_55,0.506593705888541
User_56,0.506593705888859
User_57,0.5065937058890213
User_58,0.5065937058890189
User_59,0.5065937058885727
User_60,0.5065937058884746
User_61,0.5065937058883256
User_62,0.5065937058884943
User_63,0.5065937058883827
User_64,0.5065937058887302
User_65,0.5065937058897307
User_66,0.5065937058884828
User_67,0.5065937058885828
User_68,0.5065937058888329
User_69,0.5065937058886797
User_70,0.5065937058884107
User_71,0.5065937058884828
User_72,0.5065937058887697
User_73,0.5065937058884766
User_74,0.5065937058884975
User_75,0.5065937058886203
User_76,0.5065937058885301
User_77,0.5065937058897965
User_78,0.5065937058895529
User_79,0.5065937058884774
User_80,0.5065937058888381
User_81,0.5065937058885748
User_82,0.506593705888372
User_83,0.5065937058885674
User_84,0.5065937058885652
User_85,0.506593705888698
User_86,0.5065937058885763
User_87,0.5065937058884814
User_88,0.5065937058886378
User_89,0.5065937058890364
User_90,0.5065937058886245
User_91,0.5065937058895827
User_92,0.5065937058884056
User_93,0.5065937058886025
User_94,0.506593705889062
User_95,0.5065937058887391
User_96,0.5065937058884594
User_97,0.5065937058894799
User_98,0.5065937058888192
User_99,0.5065937058897589
