User_Id,Predicted_Final_Reputation
User_01,0.495785154019477
User_02,0.49368266436430946
User_03,0.49368266436430946
User_04,0.495785154019477
User_05,0.495785154019477
User_06,0.49368266436430946
User_07,0.49368266436430946
User_08,0.4947339091918932
User_09,0.49368266436430946
User_10,0.495785154019477
User_100,0.49368266436430946
User_11,0.49368266436430946
User_12,0.495785154019477
User_13,0.495785154019477
User_14,0.495785154019477
User_15,0.495785154019477
User_16,0.49368266436430946
User_17,0.495785154019477
User_18,0.495785154019477
User_19,0.495785154019477
User_20,0.495785154019477
User_21,0.49368266436430946
User_22,0.495785154019477
User_23,0.49368266436430946
User_24,0.49368266436430946
User_25,0.49368266436430946
User_26,0.49368266436430946
User_27,0.49368266436430946
User_28,0.495785154019477
User_29,0.49368266436430946
User_30,0.49368266436430946
User_31,0.495785154019477
User_32,0.495785154019477
User_33,0.495785154019477
User_34,0.495785154019477
User_35,0.495785154019477
User_36,0.495785154019477
User_37,0.495785154019477
User_38,0.49368266436430946
User_39,0.495785154019477
User_40,0.495785154019477
User_41,0.495785154019477
User_42,0.49368266436430946
User_43,0.49368266436430946
User_44,0.49368266436430946
User_45,0.49368266436430946
User_46,0.495785154019477
User_47,0.49368266436430946
User_48,0.495785154019477
User_49,0.495785154019477
User_50,0.495785154019477
User_51,0.49368266436430946
User_52,0.495785154019477
User_53,0.495785154019477
User_54,0.495785154019477
User_55,0.49368266436430946
User_56,0.49368266436430946
User_57,0.495785154019477
User_58,0.49368266436430946
User_59,0.49368266436430946
User_60,0.49368266436430946
User_61,0.495785154019477
User_62,0.495785154019477
User_63,0.495785154019477
User_64,0.495785154019477
User_65,0.495785154019477
User_66,0.495785154019477
User_67,0.49368266436430946
User_68,0.49368266436430946
User_69,0.49368266436430946
User_70,0.495785154019477
User_71,0.495785154019477
User_72,0.4947339091918932
User_73,0.4947339091918932
User_74,0.495785154019477
User_75,0.495785154019477
User_76,0.495785154019477
User_77,0.495785154019477
User_78,0.495785154019477
User_79,0.495785154019477
User_80,0.49368266436430946
User_81,0.49368266436430946
User_82,0.495785154019477
User_83,0.495785154019477
User_84,0.495785154019477
User_85,0.49368266436430946
User_86,0.495785154019477
User_87,0.495785154019477
User_88,0.49368266436430946
User_89,0.49368266436430946
User_90,0.495785154019477
User_91,0.495785154019477
User_92,0.4947339091918932
User_93,0.495785154019477
User_94,0.495785154019477
User_95,0.495785154019477
User_96,0.495785154019477
User_97,0.495785154019477
User_98,0.495785154019477
User_99,0.4947339091918932
